comparison_type,station_code,latitude,longitude,issue_time_utc,forecast_hour,direct_ads_pm25_ug_m3,earth_engine_pm25_ug_m3,absolute_difference_ug_m3,relative_absolute_difference_pct,earth_engine_source_image_id
native_grid,BENGKULU,-4.000000000000001,102.4000000000001,2026-01-01T00:00:00+00:00,6,3.4349887378937183,3.4349918465181872,3.1086244689504383e-06,9.049882564845317e-05,20260101T00F006
native_grid,BENGKULU,-4.000000000000001,102.4000000000001,2026-01-01T00:00:00+00:00,12,3.7292222643259265,3.729223596593556,1.3322676295501878e-06,3.572507979196571e-05,20260101T00F012
native_grid,BENGKULU,-4.000000000000001,102.4000000000001,2026-01-01T00:00:00+00:00,24,2.228615070265505,2.2286128498194557,2.220446049250313e-06,9.963344854281099e-05,20260101T00F024
native_grid,BENGKULU,-4.000000000000001,102.4000000000001,2026-01-01T00:00:00+00:00,48,2.8680899877286947,2.8680811059444977,8.881784197001252e-06,0.0003096759249187623,20260101T00F048
native_grid,BENGKULU,-4.000000000000001,102.4000000000001,2026-01-01T00:00:00+00:00,72,19.643122683987713,19.643119131274034,3.552713678800501e-06,1.80862978659525e-05,20260101T00F072
native_grid,INDRAPURI2,5.6,95.60000000000001,2026-01-01T00:00:00+00:00,6,5.431260330368559,5.431261662636189,1.3322676295501878e-06,2.4529622012424906e-05,20260101T00F006
native_grid,INDRAPURI2,5.6,95.60000000000001,2026-01-01T00:00:00+00:00,12,8.470030898877212,8.47003622794773,5.329070518200751e-06,6.291677777594854e-05,20260101T00F012
native_grid,INDRAPURI2,5.6,95.60000000000001,2026-01-01T00:00:00+00:00,24,22.508038099999794,22.508041652713473,3.552713678800501e-06,1.5784199684647476e-05,20260101T00F024
native_grid,INDRAPURI2,5.6,95.60000000000001,2026-01-01T00:00:00+00:00,48,19.156308539436395,19.156306763079556,1.7763568394002505e-06,9.272960057744577e-06,20260101T00F048
native_grid,INDRAPURI2,5.6,95.60000000000001,2026-01-01T00:00:00+00:00,72,20.301362368968512,20.30136592168219,3.552713678800501e-06,1.749987815709833e-05,20260101T00F072
native_grid,JAMBI3,-1.600000000000001,103.60000000000012,2026-01-01T00:00:00+00:00,6,14.737445042101172,14.737438824852234,6.217248937900877e-06,4.2186748925202174e-05,20260101T00F006
native_grid,JAMBI3,-1.600000000000001,103.60000000000012,2026-01-01T00:00:00+00:00,12,18.100241305774034,18.100234200346677,7.105427357601002e-06,3.925598138481363e-05,20260101T00F012
native_grid,JAMBI3,-1.600000000000001,103.60000000000012,2026-01-01T00:00:00+00:00,24,3.411452009771665,3.4114391311845793,1.2878587085651816e-05,0.0003775104280746955,20260101T00F024
native_grid,JAMBI3,-1.600000000000001,103.60000000000012,2026-01-01T00:00:00+00:00,48,10.351135060204797,10.351147494702673,1.2434497875801753e-05,0.00012012690205933548,20260101T00F048
native_grid,JAMBI3,-1.600000000000001,103.60000000000012,2026-01-01T00:00:00+00:00,72,17.19017284074198,17.190183498883016,1.0658141036401503e-05,6.200136051652094e-05,20260101T00F072
native_grid,JAMBI4,-1.600000000000001,103.60000000000012,2026-01-01T00:00:00+00:00,6,14.737445042101172,14.737438824852234,6.217248937900877e-06,4.2186748925202174e-05,20260101T00F006
